,gameId,TeamTwoWin,Team1P1,Team1P2,Team1P3,Team1P4,Team1P5,Team2P1,Team2P2,Team2P3,Team2P4,Team2P5,Team1P1Role,Team1P2Role,Team1P3Role,Team1P4Role,Team1P5Role,Team2P1Role,Team2P2Role,Team2P3Role,Team2P4Role,Team2P5Role,Team1P1SID,Team1P2SID,Team1P3SID,Team1P4SID,Team1P5SID,Team2P1SID,Team2P2SID,Team2P3SID,Team2P4SID,Team2P5SID
235,3916274990,Fail,89,112,21,64,266,234,77,111,27,67,MIDDLE,MIDDLE,SOLO,JUNGLE,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,JUNGLE,DUO_CARRY,gsjZdKj4-0z9xR_qGOHM46kWSV0LMWgs1dLanTMDVy2Geo4,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,XerzCfwsjF8Sw6FN6k5isg4yQenliKEuCVeUmdg4oE4raE8,chNIvvdOR-55LZV43_3vIieGefZIhkaceH2NN1P0AnuEQdB7QkJZe5CsUw,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,y45pNwAmsCToAXyoSjVZFA0-2c1M0oczj7OimzjmjBcCdtJBkJKN24diKA,mUx5FfRV3IoUeA9ZoKf38My2urJsZNN1fDQjcmJeKi13tpiy,gjYXjMz7ndOKiAY0z14NhAfC-51yV96i9gi5BbPprJpo10I,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w
236,3916233027,Fail,126,110,77,25,4,145,238,517,203,111,MIDDLE,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,DUO_CARRY,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,4SxddTjtz7V6bRxth8-BkVQpktusXp4nvRhmgHFpSbeZR6soY6G3nQ8hiQ,eva_vT6P_USeufdUkbGO6vgf9uubIt9Kpmy-ZdScU3E3r4Q,W1QXN34dZYIFJoh2XknnyX3CUsPpau6RJFaw2n1rtWqRAmlhVVjrjIM5Qg,Uc1YS4FscVu1PN9S7SBns38ljZ1o_wTD4WryvRbaPWc1kS0,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,wxB5OYeqviOv6z-BaK-k2TXf22gmhbuL5WAJXMHXEx929Ak,EHxABZ3Jo2WMe4YHWhKlz37IZENKIkK6xHgjCwuyhs2xzgs
237,3916188651,Fail,150,145,28,412,238,555,517,126,203,21,TOP,DUO_CARRY,JUNGLE,DUO_SUPPORT,MIDDLE,DUO_SUPPORT,JUNGLE,TOP,JUNGLE,DUO_CARRY,m2u-ztvlaAhsJvqnFl9YOpFtnbZh0mW9pX6Qz1w6zNore9RL,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,CayHzPTWdpnXR9NWejipkJgExVntJFal1P4nsYLEQwXl_fpgVkwRFVS2RQ,W1QXN34dZYIFJoh2XknnyX3CUsPpau6RJFaw2n1rtWqRAmlhVVjrjIM5Qg,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,76BJ4RmzEsj_G5EmowsibAvZNPe8uKgJU5Sg0sl0pyFpo5o,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,Zrx_ByES1KnTlFvFacz9jeYr1bQQ7HO4Qyj2J6zBw1_0DDTZ1_oqKqJiRw,XerzCfwsjF8Sw6FN6k5isg4yQenliKEuCVeUmdg4oE4raE8
238,3916164942,Win,28,81,555,64,41,238,30,111,18,92,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,MIDDLE,JUNGLE,DUO_SUPPORT,DUO_CARRY,TOP,CayHzPTWdpnXR9NWejipkJgExVntJFal1P4nsYLEQwXl_fpgVkwRFVS2RQ,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,Jffaap0fj6gYJwkpt0n3BTGXoJfNjEkrdSdZDhfWuuBgit3dZqtlMhNiow,Ad18LIcXCA3HVkaB4BSict9mNkn_gp8fi0d9nfXa5rdrRNSq,8RfUD9cxN-dLQLxL32H5lDDf9tlfcqUOFs8iAxZGYcrp-sM,r22_6v0G3vMBCDNwS-KusCqPgEmq4tITr0UMQlu7tUGG3NQ,Uy1wO4c_476yN9rZk37-x4NOsNIYzSOkX6AhzKyDrAshAEZ4
239,3916129917,Win,41,412,236,60,69,56,203,8,12,67,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,vwwD6ZTE70HQuQ7JJHjPgDXjzUBQkYCk8dqu0XhPIvjOqMw,vNkFc0QZdcMvOQKOSDcVAzK57jbyMule-iN3frxRBA6TUvc,VDIPaqYgeCvYCmR5ei7THJy1rMxFYibC-NHECGY6v8RRYYU,uG1_xMDs7004NkG4YPNLDBeWg-yBwnelMSn6tIkrR6bR-G42pSC04uh8mw,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,tALbCsS7GRvC0KhuJrK0r2HTn_PRJm6r_B5Gq4Azp_igt40,GUTEpNieZ4ptuzIM4tYKhds1wuU_A1djiksBzaTzFEzqKabo,Mm8rzsmBtXSdh76vdhfyml0F0w6VLzGD0Z7myV1K0zDb2eQfXDuDl293gA,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w
240,3916021619,Fail,78,43,28,10,96,106,90,89,145,31,JUNGLE,DUO_SUPPORT,JUNGLE,TOP,DUO_CARRY,JUNGLE,MIDDLE,SOLO,TOP,TOP,rqHFtRhHsNNssX5TK11hiLOR91T4_aH2ijz3INH4MKvC257i,W75lpXXDgkaqA1uuTjKMAgfvVVYz9zz0XY_-19uESjc6Glc,C3FH2l7QWgba9ml6CXabvwcC0hgfte2Gz4tbTzjFocNrHJIq,iwekaPduxJRGZna9QLJ1p2qSpOWPBmDdKEDE8z5FFgQG5DE,OjIW8HE5HB8O6Kzf12vt4fAqSLjiFHIbeI3-z0GYEFFEA3Q,QMlnbLzP27xd_KNsR2gNwU7iqfHTV8jl2rvwCOfRxN7dIQo,nK5OtG2ELzjVpVLqievpztJmXDXWVQLTwdwEyUqL9f8R_hk,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,v6oD_acgFkfhmU8wp0whnmtKfSFANgLGRbdDpfeqMXlBasY,W_QtiRadmWOJ86ZchjVKvZHTOfv2ZTGrnKoR6iRw-z1M8LE
241,3915978397,Win,24,154,202,35,268,92,12,6,145,25,TOP,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,MIDDLE,DUO_SUPPORT,TOP,DUO_CARRY,JUNGLE,DcBN43JWEYiabTi3QfROmo5VQv1OD2Iy1aGzLOmjAEAC0Vgy,GWJ_8tna__SlvDVIWcj5z1EouMiWnUD8Kaz-8V-AwtWWMEOq,QMlnbLzP27xd_KNsR2gNwU7iqfHTV8jl2rvwCOfRxN7dIQo,cXuzi3hqQEZfK7wJBv0cG1vPOrueODVznLkAPyDVf9oCelg,6YV-LJbHdKcZ-Rou-OrurrgXGK1_fsewGQ9Yd0djyzxaumH_,rqHFtRhHsNNssX5TK11hiLOR91T4_aH2ijz3INH4MKvC257i,yhOlOWgJddllfs4ImQi9U36puvYhFaMcfwzh5wX6tCmocPGW,MPeI19kz0VdZbNdEZBeLbraxUtoum0wDSS_YgKgJ4NFW9as,V1Ku-NyK7p6o2sJK_pQTeVdsiW1FMq1rvFCYNp3AV7IlEwwf,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q
242,3915986104,Win,14,34,64,887,22,266,67,112,25,43,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,TOP,DUO_CARRY,MIDDLE,JUNGLE,DUO_SUPPORT,xvLPBWVUDKwaRaGnTE83bVOUGWxuXf1HaPEE8iQWD67fqF3FHnChqtHk7g,q1iNBs4HWJTI_mWh1xt46QmkCy-az5LOsLuj-tnFuiVCC5kI,szZq66JDTBPV0n5D6ph04UNU1kBf4VOova-Tlt4C0oWmMFrt,rqHFtRhHsNNssX5TK11hiLOR91T4_aH2ijz3INH4MKvC257i,OjIW8HE5HB8O6Kzf12vt4fAqSLjiFHIbeI3-z0GYEFFEA3Q,3GR6DXLHDGVZqRSm2HIS-W742p0bjqFHHz6D96bFpePPxFY,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,BdiylmsYhHHtW-8croKhPSnMdhwl-qDuKjXrOZHGksmpwBnG,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE
243,3915993743,Fail,111,92,145,9,875,234,131,14,67,223,DUO_SUPPORT,TOP,DUO_CARRY,JUNGLE,MIDDLE,MIDDLE,JUNGLE,TOP,DUO_CARRY,DUO_SUPPORT,n3c6AiclmGtd6Lu2NmEHBen2cl4-8LkwdqWONKHOsmSQjHZTRuc1WsprLA,rqHFtRhHsNNssX5TK11hiLOR91T4_aH2ijz3INH4MKvC257i,OjIW8HE5HB8O6Kzf12vt4fAqSLjiFHIbeI3-z0GYEFFEA3Q,UmIWSaSR5Cb-p2ErbcEb-BXa9WDdzl7wkccJxrXKxFrqm8g,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,yhOlOWgJddllfs4ImQi9U36puvYhFaMcfwzh5wX6tCmocPGW,BdiylmsYhHHtW-8croKhPSnMdhwl-qDuKjXrOZHGksmpwBnG,Wa829mCsOTF_4-uLSctCRLBc7bF0RMBN5iyS-23VuMKxOhQ,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,9KicclE-2ZLkb37qqBqfKQ-aPgPskqP70uKZz23I-A7qwvE
244,3916001004,Fail,112,429,92,43,60,126,236,131,50,268,MIDDLE,DUO_CARRY,TOP,DUO_SUPPORT,JUNGLE,DUO_CARRY,JUNGLE,JUNGLE,DUO_SUPPORT,MIDDLE,GWJ_8tna__SlvDVIWcj5z1EouMiWnUD8Kaz-8V-AwtWWMEOq,Qp7RBYKuYiPSjsAGZGzT9OHKw_dUJgDqsniH5t3YKcxDZ7c,rqHFtRhHsNNssX5TK11hiLOR91T4_aH2ijz3INH4MKvC257i,ZOHGs30tiqT-EjPzUaimnpI8JU0fYNlIvAqfO665zmutwJjv,U-bV74_MEIQ_lJ0RFkCKIfQT3j-z4FtCGexvIloI0OUW64A,8xNYdXPZ8o-6yyVU0X3NVkwehwR2OTG5y3bDxt3mOGp6_AM,3vT5OuVUexHnbIvpJPVEo45Q0ebTA2rjxe_wjSJ62ohiP3F0,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,Wa829mCsOTF_4-uLSctCRLBc7bF0RMBN5iyS-23VuMKxOhQ,6YV-LJbHdKcZ-Rou-OrurrgXGK1_fsewGQ9Yd0djyzxaumH_
245,3915937143,Win,875,110,246,25,518,131,64,43,67,234,TOP,DUO_CARRY,MIDDLE,JUNGLE,DUO_SUPPORT,MIDDLE,TOP,DUO_SUPPORT,DUO_CARRY,JUNGLE,3GR6DXLHDGVZqRSm2HIS-W742p0bjqFHHz6D96bFpePPxFY,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,JTjn5k2GPoAF8UrsSik7sADU0edECuCTNZTlacoV-pejFpA,UmIWSaSR5Cb-p2ErbcEb-BXa9WDdzl7wkccJxrXKxFrqm8g,ibgHikWMO0PW8FXfX9A2NapfnKgkSC9eqa3YKRUAd3cVEvw,glefbPo-mucB18w4u9H_oVkXSHVYlMk4Qx_pxz1QGSh0QEY,q3hWqt5srh4HmLbWRnAspzqSdKw5mlb5IV9xYNlJrd37sz8,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,uV0R8s6m8vqkojYCMxfQqtQUufvs9oZfFDaj9FMMqcoKgdg,uR7DnYN-t275ZMZeu5x3WszbygeoaljFC8tF5ZMa1kxQgS4
246,3915885688,Win,21,14,777,43,25,10,110,58,60,518,DUO_CARRY,TOP,MIDDLE,DUO_SUPPORT,JUNGLE,MIDDLE,DUO_CARRY,TOP,JUNGLE,DUO_SUPPORT,bHns66vEL203wj98KwnFN5ZIlhsHxajCqfksb1QjV-Yb9OU,w6eRA6OPiZd_Yozn711en64C6tbR4lSQtUPEHhivxb-3fSo,JTjn5k2GPoAF8UrsSik7sADU0edECuCTNZTlacoV-pejFpA,fM6xNUWu-qx-m9zFvFKdmaIxEvxqe50Zhi0JCbQ6Bi6-OTU,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,Uc1YS4FscVu1PN9S7SBns38ljZ1o_wTD4WryvRbaPWc1kS0,AvvU98h1JO3txItGxHesqbOS0jiMt9K-Y2Z-cwgzhRoveJY,lrFMk4UZqlkqtsmr3fSJ-IUgS9Jzj36m6m6VsESk2iFfgC6v,ibgHikWMO0PW8FXfX9A2NapfnKgkSC9eqa3YKRUAd3cVEvw
247,3915440579,Fail,3,84,240,145,141,18,131,92,238,497,MIDDLE,MIDDLE,TOP,SOLO,JUNGLE,DUO_CARRY,JUNGLE,TOP,MIDDLE,DUO_SUPPORT,76BJ4RmzEsj_G5EmowsibAvZNPe8uKgJU5Sg0sl0pyFpo5o,VE3IIeGN9nCYQiz8-zI0vA37n6t0INWDSGXEyz3GaOhJKQvJ,xmzgyW51TUzquDZhm89LoE8Lg8oL_ho5zj2ugnmyNIyOMdc,wKLfkGFry92B3-vVdoBpQiJk2S-JwSKyqJyPRr73i7YkgQU,KDr6RT-D44K3qZyTP-CbfKc9JCCZZyqu84vSuTm1lt-sRIRQ,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,KKlC-YmmPMaM1TPVIkHl26Jf1FlSsOYfOT7mSx8BgbimluM,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,SB7q43FvsDkZ-T5QTh4vOzj9bDoki1SO4eXGxe00YAUZZ-Y,CLZzBoEMCc6XKz6TYChleSZdOgUSNC8hUflc5fS_aT9qFRQ
248,3915323009,Win,25,41,96,89,875,104,117,110,246,43,JUNGLE,TOP,DUO_CARRY,DUO_SUPPORT,MIDDLE,JUNGLE,TOP,DUO_CARRY,MIDDLE,DUO_SUPPORT,WUa1iIQkGeT9Ex9rgcuvhlsdWRvFAUpEFCls-HMWOsPQJm8kaz6qqEc2FQ,JkomEiM8NU0c8kS7ZJSllutWLQ4ivAIYfU8s3wfIMnFN2Vk,vdCy79oIGe7WshsDTdpn4IpQxA5ZFdeoChrWdKXXtIVAlBk,tkTijnrzGhiKeaC5palGIz8gbKTiAqQOnlsoawe3bG2fDRPY,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA,e32Nku_7zDVK10iyS9WPwzZ25-rH4JuyLl0UleOGf9tWa18,4SxddTjtz7V6bRxth8-BkVQpktusXp4nvRhmgHFpSbeZR6soY6G3nQ8hiQ,zNxFhcasSp8DtGZaoPLmmN3POK5kIuL9O055NZKYm6yCroo,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI
249,3915288293,Fail,203,79,20,103,64,68,105,412,106,222,DUO_CARRY,DUO_SUPPORT,JUNGLE,MIDDLE,JUNGLE,TOP,MIDDLE,DUO_SUPPORT,JUNGLE,DUO_CARRY,6FIk2Gg67OkliUmVH-VR36HXiKwR9sm-X4k1oVeNmhO2c7Y,WUa1iIQkGeT9Ex9rgcuvhlsdWRvFAUpEFCls-HMWOsPQJm8kaz6qqEc2FQ,vsWSBH-oN3nbue9m13J6oog0WBv590A1Yt_77m8qgW3AZtt9GuLuV4y9Mg,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,6yfqHminYZtuQ8oRzq9zrmtP1GLKySCoU1rI7AQD8QgzInU,Lyg-DBv4tvI4E8qxOTlSLexCPB-PynPKSVLIFdtVx-6OYTA,bh279fXmez5k6vC7L8B0m4zENnwj7jKhCseC_fa034YueCA,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI,oXjoZLbhlxB9LA1CEb5jm5E17xC29P4bNSP-T2UsMJYdJMU-i9IeVezE-g,_Brk226NEzPCY4cQ6Vgb4FXAGjkReRe2JPr986VDY-8N8K4
250,3915314973,Fail,89,122,92,145,20,98,50,117,96,234,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI,tarPpzV0dGQG4vFfZE8QWx1u5g_BvV0KYyDOGIv9eUCSSEvZ_LHbk2JLbQ,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,ncZIS96NIgVJGwlMSd2_qfBp2vuA7DKEHWtzibguqsyypxNtF__Ip5LPkw,vsWSBH-oN3nbue9m13J6oog0WBv590A1Yt_77m8qgW3AZtt9GuLuV4y9Mg,xvLPBWVUDKwaRaGnTE83bVOUGWxuXf1HaPEE8iQWD67fqF3FHnChqtHk7g,uR7DnYN-t275ZMZeu5x3WszbygeoaljFC8tF5ZMa1kxQgS4,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA,x_rIpF0TA1IPe6t5ngcy-bXxJdV293BU4hN8eTXicwD88a8,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q
251,3915251173,Fail,526,5,145,55,150,25,234,30,39,79,DUO_SUPPORT,JUNGLE,DUO_CARRY,MIDDLE,TOP,JUNGLE,TOP,DUO_CARRY,TOP,DUO_SUPPORT,l0_DoWax8BUp70GadleyZ_lnDBY90b4dY5-N7xbNaOjEkhsc,Ls_eI2cVn_OMU0tXBJNKIlNbZmqzgeefrGnx6seCrXuJq30,ThvvC6XCKIgbMDs2Jt5_rfbqhhpMzaVdiX-byT22goYcDGc,fbs9FAXazpi8guC64umXa-Y2_ErRlXIKXw5b8L6WOpbhJzo,ccLnCSxgjV-i7ouk0mPX2zgES0tSJtUs_PnF_gz7Bx4u2hU,WUa1iIQkGeT9Ex9rgcuvhlsdWRvFAUpEFCls-HMWOsPQJm8kaz6qqEc2FQ,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,a39iiSW0IWy1sv7UrVDPyAKH6T3RvImNorbUP9llvcgWgEY,pdT0Lw4Z3Oj4qSR25QAdjzhbe_KQt1MweKR6OAFMKYhEyqA,8jSnoTEKhzE7RAjTpsfEf62RiPpII__WJR6ww0GJyRHuGBc
252,3915236810,Win,92,60,145,777,235,157,19,22,26,131,TOP,JUNGLE,DUO_CARRY,MIDDLE,DUO_SUPPORT,MIDDLE,TOP,DUO_CARRY,DUO_SUPPORT,JUNGLE,V1uUtQYxhY8YJcX9sXvIvIsUThOvf7xMQXc2xenVS6CJa2s,QMlnbLzP27xd_KNsR2gNwU7iqfHTV8jl2rvwCOfRxN7dIQo,cCN_eMuuJFr7R3dX7jMQ4--k-ZwrVWXakclqkjdPQgLX4DA,LRV7ngl2M9MDjV4_854I0O2Ro4__wiOWrJoLs_8D2e1KtGM,FG-hZTmtthP4i6nTX0j-3VpGxKXKd5SW9jjswBFBLZ8Iesg,6NfBSEMekDohGUPPTufnPpXmMzHtU6PjQ_pYDwHIcoGqsTs,Q5L3O-nPxx9s7Ji8R3RdO_O2DuAYaM8U1GLGOVHs8CyA5x8c,OADVKhD5H7iMdmhl0k02am03Ezgx1M3P5Pvtcqp4B24wTBs,AKKqC0wbnPQJ9gAoziaCxZmhdUS54_JbibziI9DCLb2pWLU,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q
253,3915223163,Fail,67,55,111,92,25,110,86,58,887,143,DUO_CARRY,MIDDLE,DUO_SUPPORT,TOP,JUNGLE,DUO_CARRY,JUNGLE,TOP,MIDDLE,DUO_SUPPORT,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,fbs9FAXazpi8guC64umXa-Y2_ErRlXIKXw5b8L6WOpbhJzo,WzMGi4fm_O-B90ggxf705SoKBPS3SU6FFkPLXPKGH7pVHqI,JRTPYasCNYlGr4tywfcy2yF5ei1smue0p5THs78rr3XkTjbI,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,4SxddTjtz7V6bRxth8-BkVQpktusXp4nvRhmgHFpSbeZR6soY6G3nQ8hiQ,7HDf0hog6spkr0OE8EpeW2Uo7EVKS3K27oHAg0aEqs7mvgU,V1uUtQYxhY8YJcX9sXvIvIsUThOvf7xMQXc2xenVS6CJa2s,tlsKRVVPJu6TQ-tA5B0aTbUN4Cjb_IQPe58Hzgdrz8yB1tw,5TqA1yPgchPWuE8P1klXX-wPnzkbrhntfGPpyTX0CuQoSqI
254,3915116422,Fail,145,64,117,105,526,875,51,30,83,43,DUO_CARRY,JUNGLE,TOP,MIDDLE,DUO_SUPPORT,MIDDLE,JUNGLE,JUNGLE,TOP,SOLO,r22_6v0G3vMBCDNwS-KusCqPgEmq4tITr0UMQlu7tUGG3NQ,gOqevY6VKiUvjXLYousb1wDqoSGWu8DxTzosqTZkmzcIBow,H93Ir5LpI_mgfZQuOtPxWL9BSb279pBQU-ZT2bwliBqO2LRYDB3YHKx4tA,dxbE0wK4gzaNwwnEn4ItWE6WynOdqKE9VOP16rgPIj1oRPQ,l0_DoWax8BUp70GadleyZ_lnDBY90b4dY5-N7xbNaOjEkhsc,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,ZFGsI5tsvVGThftY2WgHU4UCh-nhryIO9pN8wZOFIRW0eV0V,VdDWqeU2l5YF81bBhLzMeNh7zzgwOnaK8bDZuNiu3iDLUnI,e32Nku_7zDVK10iyS9WPwzZ25-rH4JuyLl0UleOGf9tWa18,cfmSQ-fC0QdmvouOB_XtsaLPrJePn0bTWSFz98RqhrvFCQhhGJhXdb8_0A
255,3915122843,Win,203,18,526,112,887,25,98,246,145,497,JUNGLE,DUO_CARRY,DUO_SUPPORT,MIDDLE,TOP,JUNGLE,TOP,MIDDLE,DUO_CARRY,DUO_SUPPORT,DKDsa8wS6VFYzmxcRuNzwd-HI33WC0-3YKB8rjxiWoZeF9U,r22_6v0G3vMBCDNwS-KusCqPgEmq4tITr0UMQlu7tUGG3NQ,Hz0cfqCQ-j2x0JKdk8fkdinUYZxHsCoPmaxSPW36BmMUtWU,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,e32Nku_7zDVK10iyS9WPwzZ25-rH4JuyLl0UleOGf9tWa18,WUa1iIQkGeT9Ex9rgcuvhlsdWRvFAUpEFCls-HMWOsPQJm8kaz6qqEc2FQ,9WHgT6pTWxzMJm_twHT3WEkinmGCZpmhybz2qW2DiIZtDMczGIsAbM1tMw,QbPQSCHA5YFT5Aejk2XgzWNvDkZpSIL-YgDT7H4OOvSYcBw,4SxddTjtz7V6bRxth8-BkVQpktusXp4nvRhmgHFpSbeZR6soY6G3nQ8hiQ,IC3DfXcwDJVV7u3D_8_eVtbMK9GGoI9FZxgRdG_F5BZ9Rkr6wdttNowYpA
256,3915078731,Win,555,25,875,18,58,74,67,203,887,111,DUO_SUPPORT,JUNGLE,TOP,DUO_CARRY,MIDDLE,TOP,DUO_CARRY,JUNGLE,MIDDLE,DUO_SUPPORT,DKDsa8wS6VFYzmxcRuNzwd-HI33WC0-3YKB8rjxiWoZeF9U,SDGppBY4nuJ_F5Ja7wHLZ6y1bNRXYqSbk4FUe24jU3pCvWI,Xb-BWuPnAQgGBjSNfaAkYgdTlyTylQ0KIGyg3kigOtLjewpZ,chNIvvdOR-55LZV43_3vIieGefZIhkaceH2NN1P0AnuEQdB7QkJZe5CsUw,jD_BnexUNUXuH1k1jj2SGGUPx1CCrqzJcynFb8FSI3XXK9g,LgBz2u8YpbsGRRwe4HVE1RQ_QSw7mhoySw0G0lxmPNeqCCVr,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,RQYV9kIGctP4pxUHUhnwaGJIg1LY_bLoDAKAJ-OSUiIhC7Q,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,6W_ldZvanWboPlalci5BM6Aa5MGulauLcqH7PJidQq6ArtnNSxIULjsghQ
257,3915104877,Win,119,92,203,43,517,145,6,412,28,3,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,vNGPqVbWDY7rz4J4eAUl5kJYxf3MZsMp0rUkXfZdR0vYIRSVEzToGDEt7A,V1uUtQYxhY8YJcX9sXvIvIsUThOvf7xMQXc2xenVS6CJa2s,RQYV9kIGctP4pxUHUhnwaGJIg1LY_bLoDAKAJ-OSUiIhC7Q,lWN_d4YJ8-vlTlsQiEp3Q1hSVcHNDUX7Evz-NAyiyhJFgTw,9WHgT6pTWxzMJm_twHT3WEkinmGCZpmhybz2qW2DiIZtDMczGIsAbM1tMw,MGo9-pY-7yQs2dKfvjt7dlWRWzcNBit4O36T43Hm10Ajy2Q,LgBz2u8YpbsGRRwe4HVE1RQ_QSw7mhoySw0G0lxmPNeqCCVr,3p_JofLwfwRnlhPhvhOcglHGQIWSi-hZQxgl5sGVj7Yd1UQ,CayHzPTWdpnXR9NWejipkJgExVntJFal1P4nsYLEQwXl_fpgVkwRFVS2RQ,sPyVujOgZ9JbAA_D6uQVCo8cWvhKxa93lI8agORYQnd9idQ
