,summonerId,summonerName,leaguePoints,wins,losses,rank,accountId,winrate
350,H1QsAlbohmpSZIwp-k1_ZJ89JWlW1lQUJsoeUfLG8WZYUm4,LFT gotoe11,489,240,219,Grandmaster,HCSw1I90SHdOOAXxVFyj1LXWYS6NcV7oxsl5oD7rXcW19w,0.5228758169934641
351,TLCtFgmMWCI6P8vtcoV_o8j-5z0WMlMRwsGMHL4dhOZzzys,Subaru Natsuki,259,78,67,Grandmaster,gZfxGcw38rWEc2Uj3V3x2CQ1xWU7090IGDNK-JtlKWrCS-E,0.5379310344827586
352,8F_xxWetq-ezUc3-X5gptBAC2h_QT_5EEG_MNcGQ4l3wW40,Octosexual,577,137,123,Grandmaster,XeH1Zc85mq-GHUPLh231jgABtUnxZOoMnSwRxSVvAQGTpi4AUlYz6iKY,0.5269230769230769
353,K5BqPcrv3pUR9w32OiNXXuH3pba3ERQh_jx9baovO1dMUpU,TwTV Nana,418,106,84,Grandmaster,QIUYmpzYFF_nje2iFAFEmn97oFLpf_A5v0Z101ynvR6ctUY,0.5578947368421052
354,SrPft8-jqCZPV_HyNsmZOsirgAhhwzGgkooSfe0Hw6ACv4I,Phoenixþ,570,206,189,Grandmaster,_KbEyAH8PBpIOekY2vtOQpWXclzltVuQHtxW1Rod7PfZ-dY,0.5215189873417722
355,niyww4slPxEYXeoidCDbecGjFlbsdyoEOobmAPfQH6qggC8,typty,288,72,47,Grandmaster,jZvv8e4HM5hqRIHM8CZ18DYf-Ld5hMW8k73rNLxiO9sF0A,0.6050420168067226
356,xuvNm7Ih8Bqu4WI2BZLv8xQ3iKggDgW5h4LSpgnQrFoiepc,Psycho Wand,301,214,202,Grandmaster,sRBnDo3a9fUpRxB-0wwBKhFOTHnzaBnXk3EQYbSmNfjsFgM,0.5144230769230769
357,2mrlyi-fB31WieZFIvHO_GyQFCin1lI7kU14mY3-wx_TtU8,TTV Zileanaire ,300,181,126,Grandmaster,PoZUfeqGgCenlj6rObXdQ5B0LgfQl1Yg0FptyD_FHaDfUic,0.5895765472312704
358,bPJo-8pMzIplJnsLnDwQ54wQU5k1EoK-pm5cwcoNdbW7DFzr9KSWDhsPwA,Night in Tallinn,350,80,51,Grandmaster,lOUGzNlex7sA5agzGW5ufhWfwcMbjtcADJjLXEiImZiiRSTz9SxvqGzH,0.6106870229007634
359,JDEXDmOcGRzP9_mZuN3Sllr61ryhRpJlgBRTcsqvxg7RFl1z,NO L1FE,441,131,115,Grandmaster,ecA8GisqahYAslLWQV1P4MLuCgzdK_Do42zY6PGKb-9XN4O8hJxB25Ih,0.532520325203252
360,4g4ldrq7agSwhjU5X7EgLFkoTBJR32ZhZqvcEVsZhdUX,dawolfsclaw,291,108,93,Grandmaster,Ru1Z4jGfs2vPsgyg2F6bQtGmdNYfm_3xHNUwNNEyQrVj_g,0.5373134328358209
361,zj8MsBzfWd0GEcttedKdpCc2TbD_yPeSv0QLLfPjx4ACRyk,TranceTherapy1,273,112,111,Grandmaster,ec0OtwgH75RuWPddyjnlnVYVWvMObsosob7EnKu-zUkefA,0.5022421524663677
362,CXCR_hgrO60UellMfn6DQQHOHGpOwh4Sl8Uc0X_neSYyZk8,Jedin,276,135,103,Grandmaster,Qij6ewO3MNGtMfiB7Bs8JBxy4bXAAKzBFtxXQ7gq8tg8MQ,0.5672268907563025
363,pdT0Lw4Z3Oj4qSR25QAdjzhbe_KQt1MweKR6OAFMKYhEyqA, Sudzzi,545,148,124,Grandmaster,pfNisdu6m076eIKx9Dw4sOeEXLbu1W5JTrl3SDIkt3szow,0.5441176470588235
364,U7VHNl0V8cI7yMuDrWx7c2M3f_69kttVW83a1se36s1b6yc,Sumire is Waifu,389,131,96,Grandmaster,Mn8T3cB6S70CAh2TRVv8EaiV4P606evLVdzWofjG_CRChBs,0.5770925110132159
365,j0pV7Jrty0mqX1vxPO_ssEqgVsXxQyZ1ZzSiKahU9HCkzMha,Almighty,389,187,117,Grandmaster,0lxMft0IK_J-D3pfG-S6kVUryzThtg5z6ee3ctXtzfMc10_eLEiLWrqf,0.6151315789473685
366,KgxQ7xB0G0aNvZDM198x7AQsiujnffd4DjZXE-iBZVY5mmA,Special Kay,371,226,222,Grandmaster,hfnsTQpW3yZJz4jc_xwRkSDDN_3cYqMeC6Rkv-dumJlydw,0.5044642857142857
367,fM6xNUWu-qx-m9zFvFKdmaIxEvxqe50Zhi0JCbQ6Bi6-OTU,Wanted Trixx,366,453,443,Grandmaster,m0vzXm-_pPMke7Ze4lz2afnUgVV7_pMzFLD4wbid1FGvBX4,0.5055803571428571
368,kYOKgfttuplGSIeg140R3WiogB_R1aqSkcA62c_SwsqCGrI,Cxa,317,51,46,Grandmaster,5nA13Cwamv5rRhfWksC93xGLLBenkrXsXvJpUuonjkpBPP8,0.5257731958762887
369,FhVNqIiulrQ5JP4i55-5lmpX5Qz6bYvguXzE8ZxXO3NSbeU,Nábe,307,201,172,Grandmaster,q5WjNBdTlYX8KgYU3jAXOg2kwBXhYjUyHP7qh1Jn-vmhVNvNu2NfnyiJ,0.5388739946380697
370,YqTH_IgpBgKYvdLY34tc_aHK3WDB9kgMLLhKrLmUaCkAQSs,Yasaw,400,103,93,Grandmaster,BZMgKCcMCHugUZNcbalT-3PEuQobaWt4OMvkpj5WBA01TnI,0.5255102040816326
371,ge2hFmcUYh9xYwfA8hIXdt-RN2qXUNA5CdhRBxyMqp4rLkU,Yaarold,608,116,78,Grandmaster,bOy2a_pfrVQTe_jjVFUT75lo7J5PfYh3D59iIXiz4xqPTg,0.5979381443298969
372,2QCguGF48zOAsEBpPwGgCXoSvtrr5sRm4QBDTydgJtFGLIE,Markaloff,295,90,84,Grandmaster,3o4v9KFcP7EQ6pyuSfQe_M3bDibT-5phH7OWksM77lp4vNc,0.5172413793103449
373,yAZx_c8_3-CfItRFVbvvNWvxyTGd0kckxrlTIz4Aei35zak,Meister Chief,354,191,183,Grandmaster,RtuLXIif-VfTtZLYaBRW1GR3Xvp3DDsIRPCoSJORoBFLCQ,0.5106951871657754
374,GT8QMxbvCTyDnSsEN16z7wHm_Uh5Ib63_s7rv3ks4tWKg-k7,TwTv itsLeoK,436,81,72,Grandmaster,8MrAP6EzDNOkFodEhF6e7E5xx45lMG0XfaVYT0xt8K18tX-zuUSDnE1W,0.5294117647058824
375,EKx94FPLoISYHskYAHEiMNvOmEQhkVxQil9ABBuDhuynR3E,Cheezzyyy,298,120,94,Grandmaster,6_cUzHRo4FMeMxMSOooDvEpFrbSYOTqiHb_JJ7g6N_-e71k,0.5607476635514018
376,AKKqC0wbnPQJ9gAoziaCxZmhdUS54_JbibziI9DCLb2pWLU,BeBePro,520,392,362,Grandmaster,GGCSwm2idvTgJxbjfpsutYb14Sola_CkTsilBJwkFo7QIz0,0.519893899204244
377,TH6H5wHn37iB0eyoxzUfVZCJIF0tugAOdnMLLIbrMOrWX1E,Doxa,515,233,226,Grandmaster,Sosj8Ckmw6r_TL37r9Ed04JN35197-lSD6hvUQucniXlTkWn1t8XzSwA,0.5076252723311547
378,8UTKPrd6BBk_JTsjHVZGZ1rt4q3-igGyIjeKcn3jI7SNqYBU1lgehPsdnQ,turbo depresion,289,150,153,Grandmaster,7YyYw-WVwZLLYNUH5D8m1l0L2tjrg_HdUEgxGMkn1MZAgedCnj3ceUPf,0.49504950495049505
379,V5WO_57TBx2edVTVD_k71I56dDxokDVikos4qB4laRmdL7g,Doctor Doom,276,123,116,Grandmaster,,0.5146443514644351
380,x3befIDs2F2x-a8223sMBeTmZH61bFMqrvZ9Z9HjMLz4xGo,IGetTheSauce,423,294,278,Grandmaster,,0.513986013986014
381,wj8nBqEJASii3WdL3RKifwQm1WjD9VIvxjF9pYgoyBj4jD_n,White jìng,307,92,84,Grandmaster,,0.5227272727272727
382,_YfcwbGqNGxn3wjlI3_WXjBtrbupUjCOne4CBePsdfn56nA,Solaria,319,109,81,Grandmaster,,0.5736842105263158
383,vxmDR2r9kzx3KaWVElvtofRf8QhqhnWyiWIKOvlmibmUicw,n mkdzfx,316,120,103,Grandmaster,,0.5381165919282511
384,N2m8Rb0FwhuBt7_uWfMuX2CLoF8hyIuUmOuJHFokdttz-qA,Fortilux,325,99,99,Grandmaster,,0.5
385,7K5KXB0yy8FgMYR7S2nn2dBUpsD2Cn0jeA8GNPbqrByQwRuyn3pek3hE6g,ije,349,89,56,Grandmaster,nfvkzcc47rWM7_5yTQh7dx-yoFs205HqWPAkda7hUvaImguibXR7hXW8,0.6137931034482759
386,Cr-Doi2J7_ooMrzvt8WdxPZ_6w_9Zxq1yQSMI3bztfGLH1FW,iliillliiili,307,140,123,Grandmaster,ZxLaBoXi8PfjEm5yLlpS3Afh86kG8ZOCvHoLAbUxCDg69Ks9yL8-6nXp,0.532319391634981
387,PhXUWYOTFKr65FdkeKd3ndyQ1elPYpF54Tnvsm0mqQ5exic,Aidan 2,286,154,153,Grandmaster,MJrKESXBIXBSNQUME-Cyd4P_zHOvfBKrj4OvSjw2-bIcQQ,0.501628664495114
388,adrDlgM-kcC7AMVPAwRVRbheA04ocXn1Bkx79KD_-YY8Z4g,Super Big Ego,477,213,194,Grandmaster,68b6aox5uYZAwDtDzcPjKkj-s8MD7CM8O3h9tzwDvFBwJ7s,0.5233415233415234
389,cwbgpZZ5sOIuvCSs5EmOwOiWtD3EbtEUYtisel4tIVmudM2_,Solo1,569,161,148,Grandmaster,yddaN8TbAdvbR6bb2NNwQUCMNUPskcW32_JL2rXRk0VIrfWib8vNsyWE,0.5210355987055016
390,6jAPHJCRO0nSka0aEQ3taLdiKUFWg8HVLBXCN0Kw7TO2RPU,Dragonminkim,505,168,148,Grandmaster,Pqv98-_kcOmAm1OFjyd_MR9FeYPpOuxx-gsl7SyYernRIw,0.5316455696202531
391,nxMI3HosdnvZR6Nl5wKv6B2bU7UPef0vZskQjtf32ztAsSHs,Love Jax,531,260,215,Grandmaster,-4jqN8XGLBG1M8d2ujzpMiHIQL4FTVzfidJW3rmAQMigsdNUtl_XluxJ,0.5473684210526316
392,qQO7aQkgtj03m8CiWkR28phGA3HcTzEvW_BG8oGjh4Ul_Yz8,Weakside Win Con,360,470,426,Grandmaster,zgnY550hezWxdvUyv8_2pK83fliVmipo-zNs_xZWNOa1FzoWy7PqsAnY,0.5245535714285714
393,hLJcu7aZLOEVy740sXccsFXOO9OFd87qJPKaigLrjYrLLOg,EGOSlinger,464,182,168,Grandmaster,,0.52
394,vYN2ojC7PyZ1BngZklWp5h8yu_8t6RexJkX_VlKaEFDhSJQ,metalhydra273,374,90,82,Grandmaster,PBzJwYZAAD4OlCwzNbC3WkPfyZQjpvTvQY2EGSjNoHIDrEk,0.5232558139534884
395,LV6dSl3nW9WcVaD-lEUmH1XII9h5bdVyGyDMPU2jg3IgpDbR5JvgQtPlug,Tsuyosa,273,94,87,Grandmaster,LsclcJYyVCVwETD0SBdc76dL_naH5x-ntcxRRf6e_9KtGJMHDMlCLXl2,0.5193370165745856
396,X_9kQqILAE6qnDepZFIKrEenptyM690_oqteDQAoyBiGyW0,xXwoozerXx,315,228,223,Grandmaster,44jxyvgonlL8efcB-gNX2p9Xj1JyH00Sm4ET7CMmDAohlbU,0.5055432372505543
397,GorAQ8rJzEgsXthI7PjAnrI8JXl2wAsUkoryWkxetCv0I6NJ,Dathaniel,448,156,125,Grandmaster,kyoIysr1lsR2FIHF4oBZPwNtYzm6imtr3Wwd1y4XIoeYNmWcmG8s4GJV,0.5551601423487544
398,cpfqSxDKcxobWTlILzUG17T3FZXGYrn2AZKxDHU549y31xg,Zethal,314,432,433,Grandmaster,UxrZaIFGQPotvBSLsNXo4YyRPB8SiXeN2N41fncyP55aYyI,0.49942196531791905
399,6FIk2Gg67OkliUmVH-VR36HXiKwR9sm-X4k1oVeNmhO2c7Y,Trieuloo,505,849,841,Grandmaster,ZQLmhHmAa_-disCXZO_xU0AeZ3-Ne88WkKzgcIliOY_kEw,0.5023668639053255
400,v6oD_acgFkfhmU8wp0whnmtKfSFANgLGRbdDpfeqMXlBasY,Ran Desu,343,568,543,Grandmaster,-_IFUaHtOM5WbHRDitC0YGW6DGf-leI3ULVqKIrQ6p2ohg,0.5112511251125113
401,KHVEV82v6NdcsqWfhQdqdsV4Q_5NnovPNOYo-hQJd8gyvDI,RavencIaw,343,158,144,Grandmaster,XRU5z96gBQ33wUZqiQe6j3DNzZZS-amRwU3HVW8zV4DBjHA,0.5231788079470199
402,79jhF65s_XNfvXJeHOWvL6PpLI8yeHShCKlMNAmyjWR9Mok,Eastan,435,223,207,Grandmaster,IHQPaJXatvQ3UPPTcBcCIamlGPcqOUML0L-nIpLxTSVglag,0.5186046511627908
403,8NvSaObMHhKa9ENP_YGu_w2Ob4lJIFz7vaAOx6THT5ZjMOZ6,shoobeedoobop,476,153,147,Grandmaster,blf5aalknsnvfJBCDhaypK8nYVo9q6ai_GUh7gDbtuxd8vXdbL7gCAlB,0.51
404,CG3j0decH3u_PRdqLrxPD778bGKhnMaA6gE_GVBjNeE1e3g,Soda Is My Cat,362,76,65,Grandmaster,B1dkIews5GPRc6DiiKoA6ZU1Hn_O7wX0U3OTrgUSngdf7f0,0.5390070921985816
405,xv4zT9VLXiHVmS_zyLBZ7kAa0FMWHmoabAK6orQ06teJztg,S2 Lover,397,66,52,Grandmaster,Dm_YmeNXUWBO-o48JDk9gWW5jcRKBEZ6k_afo-mVN0uieCw,0.559322033898305
406,g1SRVEIEzKrBQO0--5MFtVg_SDzbAPn9nOD8VVLUjHO0,admirable potato,508,182,177,Grandmaster,-QIJSxYeTbmDs-s5cpUjFtgjkCS84_oZFl11o61rGck,0.5069637883008357
407,A7pLKP2CbPEEQ2-rCwjGFLekkTVzK6K8eIqFyia82gSOVCA,ﬂay,317,311,275,Grandmaster,QKATfMv3FFWxaLsRUd7dATocr5oJ-3afeQBAwSUST98vRY4,0.5307167235494881
408,j9yKph3xPPCYRsNYp9s0NGxKRMb9c0nHuxdWpySDsPtGLWE,AllAero,277,224,168,Grandmaster,853jvPDz9ftLGD4IoZqJqPw_oQ9LNxpoj1APoSm_QN_cPp0,0.5714285714285714
409,XICJqOh9e-KwTmNS2P0QeYWe0dvcmMmall0_VOEqf8kDm_s, Lwj,306,64,54,Grandmaster,lipBW6dNHz6IUY_tj9mHw2v0U0x-c6RA4Xv--MsCoV19_08,0.5423728813559322
410,Ez9dLBcoBbWcwOQV4WuY19YS6ETvp7meKauDoc7uxB7sWAU,Brayaron,331,283,268,Grandmaster,_6ka93_4Zg_GEs6rfdzycPmjfndgbkSsrDuQcAIvv7QR-w,0.5136116152450091
411,7SiOziT-InHXZgbOz8cYo7MhEioHuWOxukd1HFqSpcXvOL8,Kurulean,347,365,333,Grandmaster,hjBTa2MMj2_k6ftC9COhS4OU7wrppV-bC57Am9cOph-dtQg,0.5229226361031518
412,_Q_beGrPEHAXzZjGt6Mvo_sw-Jq0PuGiKV72kHXCFf_sYzs,700kg grandma,559,211,189,Grandmaster,qa4ihQAo8p2hjbdRTHUusvpbLiManad0AzwuGNzlQeRC4EM,0.5275
413,Wa829mCsOTF_4-uLSctCRLBc7bF0RMBN5iyS-23VuMKxOhQ,Burn My Dread,432,239,225,Grandmaster,wpnoRIqzZ13ifkquWvnreO920OKiDUSDWpxRjAyBH_Ev2sI,0.5150862068965517
414,xZZOf_D9AkRLjxZXpBfJLq8EF98DGfgNO2rwiWii4fGEmDk,I am down bad,493,82,67,Grandmaster,E00_z5y6r7FOMBWC4kYw_eH9ZxxM_KaF9j4LDCXpCJqbNnE,0.5503355704697986
415,tLkVGqlzM7UKTyLc1D0xrkdLjWUWKTfx-nxVjCH5LCph8XM,JustinOtter,362,113,102,Grandmaster,-t4BREpDFkF6trZN1unHMcZs9S71M9hErvCILpJvYiUQWgY,0.5255813953488372
416,lGN6xBbTvyPkgPOWosEBe9K5T-xW8GQNkRnoEj03rvOJsRs,Falling,438,128,113,Grandmaster,Yp5QjCN3lJySuQj3jrDH73CT6p1oReALeNDjZMbqsjtIsAY,0.5311203319502075
417,exDJox_9nDmjm9Nn3rYqCg7XbrlQRDf_-cNm-_4actO94d-x,JJU v2,294,267,257,Grandmaster,MpATnouMz-m9-2XryDslFJc-DMfI6DBeLQKm7yVanLHI5ZJkFip3g6xL,0.5095419847328244
418,sPhLRZCUub7UJNQxRuFfUuiLjYr4pHfwg1WRMGQfQ0CWFQk,RubberDuckee,284,190,136,Grandmaster,FvZuhNtugDw5MOSuf3vsVv_TNIXnaa46NUZ546yiAbi0PQ,0.5828220858895705
419,JIafIut96P5gJbMZGOi4rke8Z0fuFSdQ_mN0AIo34QPM3V8,Kshuna,279,167,152,Grandmaster,wf2ByzY8YbZNIXlHgDzgVPw8aX_pp-guuktPXeJPoVeQVN0,0.5235109717868338
420,q-1YhKF8ASmh0pxNoLSBiNLcz_MEgtNczRDgjQfIWkqt6Y_n,ArrayADC,485,290,272,Grandmaster,5FtMyQ9n9xxva5K2LXWEfwzYHUiOrkDlovZyyEd88Dmfu-AfYslXNO46,0.5160142348754448
421,20eTqpICE6gP-IMKV9-UDrbjh51AJSOTFGDXfmWQqLYondc,Flash Returns,378,95,69,Grandmaster,1fULPqM_YvGmIMe6U_O_XOi_7AnqLHYzZ73DJdvaz3LLW20kegA5GZXt,0.5792682926829268
422,bOXONVS7vznFjVf4py30uDMkD9kHowXwRYpiFgQ-HkRaLbg,KOREA CURRY,348,286,255,Grandmaster,G_MWOOfKmQ9L7WknaK6vmZjyJPNGj2zpvcmR23Mqu4jlh7E,0.5286506469500925
423,vSG_A3NJ6ODVmEG3liFNEnEnjM1GQv1uNTxCDXwwxdtr6eA,Yenˉ,594,197,162,Grandmaster,nFTQXif7-NOKUmJeSaMdeAm9vfDnFJfLcxlNKYlQ8j3OSg,0.5487465181058496
424,2UHcg_UZ0Q_KPMuUarSmyqHa9ijzh4qbA-uCnRkmkCfivfUk,unshackled coke,369,589,539,Grandmaster,yZQoR_oD61bZ0x7dJI1L6E1ZCKvFJh90zrxyUEnKW3B164LDVKPFCYM-,0.5221631205673759
425,kQTB24mt7_S2kfEHVAWKKQxDtHMAMzSfH3GhiqMlzBsK7_A,NeverSummer,296,124,85,Grandmaster,TyTivdI6rXgj_o4yNksbwxqtMywD-3luRNko1aT3aUbGsg,0.5933014354066986
426,ffT9EkjI3WX---G5bc7S1l4000Setg3S_rSjKG25fK1SWLU,Love and Lies,342,119,98,Grandmaster,PrcXClOvShFQKertWHrUxeHy-mOZy7sc7X8t8vIxwDf_-Q,0.5483870967741935
427,3K9qcn5PUGAcWDE0KM-mkzz_HKVBLQujMH6HSMvfWP3ebSsTTJxmZeb4qQ,lllIlllIlIlll,494,92,65,Grandmaster,zVJZPpV5E8QsyVMXmPggSggv7xPZ5wANo8ArXFzHn4_mopTJbJqdowi5,0.5859872611464968
428,Cx-gu_v3Oe2-2KuhOP0a17ySeDBmYzBKnHBUhFb1PTvQIOI,Inexhaustive,299,260,238,Grandmaster,H53acTX1zN_SlisILpOEqeQmWDTFQFs2Ylgqbbv_H3Z96I4,0.5220883534136547
429,oFgO9tcKtZEHBNKa3ebpFVB7t6naysYyBi2AartRftljiT-b,Cavediver72,392,447,421,Grandmaster,N0jiSmDyaGOFUqJFYOhBhEobj_CZDK0ZiJGLmlw-T_zK--mtAnTPGxV7,0.5149769585253456
430,yQ8XVBlBHkVA2O4q6TaOke-ra9KpLQ1ug6b5DX-49AK4rCc,Takasu Ryujiˇ,371,459,467,Grandmaster,8umlXvCJ0pfWb91sUaYMMbLgf_7fpWPV15-XqcSs3qtncy4,0.4956803455723542
431,mapukSGM21_ko_MQG7fYMghJn6pByR3nhkL01pfUcNhL70A,Noarsy11,229,213,209,Grandmaster,F8-iQ31qjDNVtczou9x48AOW2BUN_wX84Uijg_ysota5NYo,0.504739336492891
432,kCDaqIXzp_9aKu-UCkhGs_rrgO0WA3tnmWyXnib8V0iWQeo,iybc9o2 q,522,285,195,Grandmaster,Q8yT3Iz1JW7nbWM29X5ye1uoznq8W57aRppsC5_EujW75yg,0.59375
433,ADxcPNhX_ytU39Jef89VkG8RR_Xxubmtjsy8OfXeISsXkVnW,Matches,518,332,304,Grandmaster,S7UZxFY0NUhGF_-yXPoGTSbWvxXxjUm-Kpca6-QieNljBwS51oW1wnRu,0.5220125786163522
434,U-bV74_MEIQ_lJ0RFkCKIfQT3j-z4FtCGexvIloI0OUW64A,ccgod,394,111,103,Grandmaster,nHvGGZpO70ssRLSj91cyXvukT9r5ppoKXCmMuTm4w9p2hA,0.5186915887850467
435,-mSJtkiAlmlnA_TfVLFzs5Di4UXnGS8Fx98ofNbNavG3Vkmp,Mimic v9,529,97,71,Grandmaster,8s2Wnq3aueXAIBkK7Gei0AHZTzY9AJnIkUHjUktzaWSCvTZtYheM8GI1,0.5773809523809523
436,6F5q01nMP1k5EdNtYhY1MTJG3CZq-C0ljYYUIGJIAhG9Tu5w,rbmrbmrbmrbm,574,257,231,Grandmaster,ug13W1AN52xPeqfk2DW-tMeE7oyIK1jJa3cjo6kgXf6NOZYnYbds2cEu,0.5266393442622951
437,SDGppBY4nuJ_F5Ja7wHLZ6y1bNRXYqSbk4FUe24jU3pCvWI,ZoIa,507,721,667,Grandmaster,U4D_SGm5k1CM7uLCkRS4g74KmheTARcTwo44EEWNxEZ2oPM,0.5194524495677233
438,3yqVypqU5aarDMRBNg0s9m_YWlpB7QyG9YhRHEBd26yK7ck,Draven baka,414,224,224,Grandmaster,LEqTpPMJ-KwfVK35OHuNclWov1q-3mg6L7-IAhDNdCdLRQw,0.5
439,ZJGbD_qHRQ51LDb68bNLrYRx1yVELNouOJO1jaDzJZeLmSphdoRzQjllkg,kohkvj,351,157,116,Grandmaster,M7-agrre_HlG2ZGTNiwG8HjJC3ZoHKqshwcjYIzgJaJLEvs3LtVGfGfl,0.575091575091575
440,_Lz0JpQgaCq5CC-5EZrFR-3zbWuZAodU-wwntYnUyE9Qu3_E,GUMAYUSl,396,131,110,Grandmaster,dJ6is9JTLoKri87NtEhqzT4pvWMOpAS-BsVrJLPZdOPp6AnIZrglZeSg,0.5435684647302904
441,Jo6-FnCcGe_VjSNLFZpnTaKB3--sGkjMcV8t1koj77mojQe6mZHLy0Eo_w,im a new player5,470,108,71,Grandmaster,batDbesuYDaV8nHlPv2hyeBLGHjW3UwjCMjKiYC_g-TyOxYFcIa7MsgP,0.6033519553072626
442,FxB_YJRevsOlbHOoW5Tt9u5e2gSAg9ZGHQNz3zpZ4H3cSls,ÓmÒ,426,141,109,Grandmaster,W-OX3Arb2AcT4I015hzJimbRbOKHr0FXCR9rA71RgEUaXSo,0.564
443,RGwNh1XuLyM3sA8hXMWJgXLtAEcQctBiq4B5QUEaUrKf__XQ,Dear Vista,402,186,134,Grandmaster,cdWcIZ2S65jSXOZtl-TUkQvALGvcm85JWCSwyx1ZI-LY9q0ZJdfuw6j6,0.58125
444,LgBz2u8YpbsGRRwe4HVE1RQ_QSw7mhoySw0G0lxmPNeqCCVr,HULKSMASH1337,519,817,768,Grandmaster,jv9hj4Xw_qY8D9MpZBH33O3rDTlaXbv0s_oQTdzyPRIt6pjCN6-JtNK6,0.5154574132492113
445,WkxATTUJzLB-XuEwL6lxSKHJ3SV4J6bZGmP7QCL-Q_hC7m0,Kiss me Honéy,355,211,197,Grandmaster,z7cQ3xfvv3W5cUAB9A07btK-9QxXaYWZpaYKI4w0Y8tmKkU,0.5171568627450981
446,7VTdDe4eLFdHd8_e_1RM529oO2DA_bs603XR3LUeYhkveGA,Taffys,328,459,456,Grandmaster,OvXZZLZEty9fWuU-BoZ6NihwZGXD0dhyIeCEZ570246daw,0.5016393442622951
447,WBqwcIGijwc-HrqC_ypeMmEd_rwr0ZCbBtlQQSJ2bxKjzMbi,APA4,257,131,122,Grandmaster,fVnMP3_9_lhL0sOBaw2akRwNIjdZeovC5DlAX87tyefT1aaqrY3EZfOr,0.5177865612648221
448,74mJffq0RGXzlrYbxxHdV2BEcXqy8vB2nnBLZhWky4_SLP4,LikeAMaws,347,118,107,Grandmaster,b6a5x5o4MYjNEGuppFVtbKUFleUUwcMwW2GcpBO5PHB8-w,0.5244444444444445
449,fy2AkESDumW6_7-lZRlfyqBnR3SJxDrbK8qhOPQXk_WSWFOA,hmmhhmmmh,344,70,55,Grandmaster,aXiVLhIHS5ajSAM4EVQPORGlbDDXDO2m15USl_VtvwoY-FEE1FIDvsUs,0.56
450,WUCz9jIXxplSfA3hT8_9O6rn6uJU2x3gIa5HlbLGZUTKSyY,IIllllIIIlllII,305,130,107,Grandmaster,A8QBF-YuwIvDhNq_U_H1KPyvFqbuDJs8K2zFj8Qu_pSq7Y8,0.5485232067510548
451,cQEpwNyK3oiA6kc86nrxL3vTpKLPCIg-MlafrfgjuEWmKls1,Slyther,519,176,160,Grandmaster,ZDKY6Al63765pMUQGj4C0ntnuI6lkUsQY5Jljj0wpwy87hyWq1GFONzm,0.5238095238095238
452,eskaESmw4CL4qnnAqEpWo9nQGstRwDMrJ_nwpEHX1My4RUQ,3in1warrior,308,235,228,Grandmaster,Ian7yd-Qxc4LlzPK-vtqORF2PXwd9ygosGZWKxpvd5GrL7E,0.5075593952483801
453,MFs1I3YkYV4rC0lFKvWLvSAKFgRSPIngtg6E8tYQdgJuLAI,Time will TeII,502,133,125,Grandmaster,P9krTzCwpiPrTjmlf11H2hnviVUQXD-oXP3FrEgLZd8kg3I,0.5155038759689923
454,_tn5-roIjr2uJpKlCKSy-8hn3fZVjxsJOYRWc_lC6vdK6Wc,Eighty Six,333,489,485,Grandmaster,NIeI0RLkvNM0POzgY6yIRAo60yqa8mz05PJrNh2zpf4QGgk,0.502053388090349
455,SB7q43FvsDkZ-T5QTh4vOzj9bDoki1SO4eXGxe00YAUZZ-Y,Sayhoon,465,157,131,Grandmaster,Wd_otfmjwRIIZU_HJyX6yAUWJx6bdOwuAJTWNuucBxV3ROo,0.5451388888888888
456,Bp98HxBsj1WFjFyveSVOsSf2roAGSTa0JEmCoBPOsnpcIUc,Miseviv,334,219,184,Grandmaster,CZ_fSE_jqsvzS9aQBJR6yui-CYgx5iEOCVagBGzmXW584Ok,0.543424317617866
457,r4EB_WI6TwJduHyEPQwO7xc6LbZBv8hBiLRpGYyVyMF30aU,DeadGemini,290,70,44,Grandmaster,UHtwq44AusAjvTkGCCji71pvHszmw9xdyrBEiemjNXT-MHY,0.6140350877192983
458,YTwKcM0ihJRhrW4vhqdrf0cW63nwDhUCgsEaBLo6ohtWgh8,Mobility,274,250,233,Grandmaster,8g5OhBWCwFY0vM1AZAg_sr3qf5y3Zncj30uW4Nb7CS71hQ,0.5175983436853002
459,CIRFbHS8DF-65er37IRdpLeGZzBMuLVdvYGL4lv3P0Y5wlg,Steam Sale,352,293,295,Grandmaster,74FuUzeh2mbcO4LGhS5FKj64VKKCrVo7LfCe8mD97MvnEu8,0.49829931972789115
460,AoXUF0tFBHsLT26oYHkVm2wpQv9KDZAYuOXapRf_5oB4cag,mohawk,340,79,66,Grandmaster,9X7eI7ZPohcOfJm_GvtSY5MrDb6fLhU7_qlRMz5uwdJiSg,0.5448275862068965
461,DIK70JJ7ehWrqx_3SQkbH8Jv3oc_MvczMnBMuOzDvD_fU3w,Icelandic Hero,390,290,281,Grandmaster,XRpPbh2u1rVq2GqDvWq4pskG8tpiBLiuFztOjbXNoTDancc,0.5078809106830122
462,IxKR1IQo1nKphLIyFn7nx6okoVHkV32HUbRdIP-3HYPYAjQ,EleJiggle,310,142,133,Grandmaster,2mPHfyx_IrNWxusPTCotqP5cZg0EntAhtqomsIFzwyI31g,0.5163636363636364
