champ_name,counter_name,championId,counterId,champ_kda,counter_kda,champ_lane kill rate,counter_lane kill rate,champ_kill participation,counter_kill participation,champ_dmgtochamp,counter_dmgtochamp,champ_first tower kill,counter_first tower kill,champ_win ratio,counter_win ratio,champ_position win rate,counter_position win rate,champ_position pick rate,counter_position pick rate,champ_ban rate,counter_ban rate
Wukong,Fizz,62,105,2.11,2.38,0.451,0.549,0.409,0.432,16605,16214,0 days 00:17:21,0 days 00:16:56,0.4865,0.5135,0.5194,0.4952,0.0054,0.0313,0.0095,0.0728
Pantheon,Malphite,80,54,2.15,2.55,0.472,0.528,0.467,0.449,17637,16170,0 days 00:18:01,0 days 00:18:13,0.484,0.516,0.517,0.5346,0.0428,0.0129,0.1064,0.1194
Ekko,Jayce,245,126,2.43,2.27,0.4956,0.5044,0.451,0.459,18438,23150,0 days 00:17:09,0 days 00:17:36,0.4694,0.5306,0.513,0.5113,0.0287,0.0174,0.0129,0.0497
Syndra,Cassiopeia,134,69,2.4,1.85,0.6043,0.3957,0.428,0.402,19916,17308,0 days 00:19:08,0 days 00:17:42,0.5321,0.4679,0.4653,0.5078,0.0152,0.0134,0.0024,0.0039
Cassiopeia,Vladimir,69,8,2.0,2.29,0.4859,0.5141,0.417,0.427,21486,20288,0 days 00:18:26,0 days 00:17:54,0.5412,0.4588,0.5078,0.4893,0.0134,0.0362,0.0039,0.0247
Cho'Gath,Rumble,31,68,1.88,2.27,0.6187,0.3813,0.42,0.461,16039,21193,0 days 00:17:50,0 days 00:18:00,0.4245,0.5755,0.5178,0.5117,0.0058,0.0228,0.001,0.2814
Diana,Wukong,131,62,2.2,2.29,0.4694,0.5306,0.481,0.424,19212,15859,0 days 00:18:22,0 days 00:17:11,0.486,0.514,0.4857,0.5194,0.0194,0.0054,0.0887,0.0095
Ahri,Sion,103,14,2.93,2.32,0.6292,0.3708,0.444,0.422,18779,14583,0 days 00:18:12,0 days 00:17:45,0.5245,0.4755,0.5163,0.5283,0.0383,0.0054,0.004,0.0051
Fizz,Veigar,105,45,2.66,1.98,0.6496,0.3504,0.445,0.423,16873,16480,0 days 00:18:17,0 days 00:18:30,0.4956,0.5044,0.4952,0.4841,0.0313,0.006,0.0728,0.0007
Kled,Veigar,240,45,2.51,2.41,0.6567,0.3433,0.462,0.409,15000,16111,0 days 00:17:31,0 days 00:17:40,0.4737,0.5263,0.5388,0.4841,0.009,0.006,0.0122,0.0007
Twisted Fate,Vladimir,4,8,2.42,2.57,0.3394,0.6606,0.443,0.428,15398,20015,0 days 00:17:38,0 days 00:17:36,0.4879,0.5121,0.4916,0.4893,0.0676,0.0362,0.0139,0.0247
Malzahar,Wukong,90,62,2.39,2.33,0.3913,0.6087,0.404,0.41,17350,14619,0 days 00:18:43,0 days 00:15:57,0.6102,0.3898,0.5242,0.5194,0.0138,0.0054,0.0045,0.0095
Gwen,Malphite,887,54,1.76,2.61,0.5038,0.4962,0.374,0.408,17272,16872,0 days 00:17:34,0 days 00:16:43,0.4786,0.5214,0.4874,0.5346,0.0118,0.0129,0.2419,0.1194
Xerath,Wukong,101,62,3.04,2.05,0.4479,0.5521,0.45,0.384,22067,14638,0 days 00:18:09,0 days 00:18:00,0.5185,0.4815,0.5026,0.5194,0.0391,0.0054,0.0496,0.0095
Xerath,Malphite,101,54,2.73,2.48,0.5455,0.4545,0.48,0.422,22442,15115,0 days 00:19:03,0 days 00:17:56,0.4897,0.5103,0.5026,0.5346,0.0391,0.0129,0.0496,0.1194
Sett,Garen,875,86,2.01,2.38,0.5118,0.4882,0.435,0.419,20234,18157,0 days 00:17:14,0 days 00:16:38,0.4902,0.5098,0.5113,0.5101,0.0199,0.0099,0.1052,0.0168
Pyke,Malphite,555,54,2.86,2.21,0.4314,0.5686,0.53,0.415,15291,17276,0 days 00:17:17,0 days 00:19:08,0.5472,0.4528,0.5346,0.5346,0.0052,0.0129,0.04,0.1194
Renekton,Kled,58,240,1.96,2.62,0.4286,0.5714,0.406,0.464,17072,18470,0 days 00:16:43,0 days 00:16:57,0.5577,0.4423,0.4974,0.5388,0.0196,0.009,0.1333,0.0122
Garen,Cassiopeia,86,69,2.27,1.94,0.5526,0.4474,0.393,0.382,13686,17229,0 days 00:17:03,0 days 00:15:53,0.4519,0.5481,0.5101,0.5078,0.0099,0.0134,0.0168,0.0039
Ryze,Kassadin,13,38,1.77,2.84,0.3817,0.6183,0.366,0.444,16064,17852,0 days 00:18:00,0 days 00:16:39,0.4277,0.5723,0.4512,0.5068,0.0154,0.0247,0.0025,0.0122
Veigar,Vladimir,45,8,2.44,2.27,0.3826,0.6174,0.438,0.411,19985,21025,0 days 00:18:18,0 days 00:18:22,0.5059,0.4941,0.4841,0.4893,0.006,0.0362,0.0007,0.0247
Garen,Kled,86,240,1.83,2.85,0.3959,0.6041,0.379,0.463,15363,16419,0 days 00:16:29,0 days 00:16:12,0.45,0.55,0.5101,0.5388,0.0099,0.009,0.0168,0.0122
Sion,Viego,14,234,2.37,2.0,0.4509,0.5491,0.414,0.447,15628,19480,0 days 00:16:43,0 days 00:17:36,0.5502,0.4498,0.5283,0.5035,0.0054,0.053,0.0051,0.1378
Xerath,Orianna,101,61,3.41,2.34,0.6404,0.3596,0.487,0.422,23429,14794,0 days 00:18:50,0 days 00:17:57,0.5614,0.4386,0.5026,0.4652,0.0391,0.0305,0.0496,0.003
Fizz,Diana,105,131,2.39,2.01,0.4907,0.5093,0.445,0.45,16143,20104,0 days 00:17:00,0 days 00:17:57,0.4662,0.5338,0.4952,0.4857,0.0313,0.0194,0.0728,0.0887
Camille,Viktor,164,112,2.12,2.12,0.5678,0.4322,0.408,0.389,14848,18051,0 days 00:16:37,0 days 00:17:53,0.4825,0.5175,0.5008,0.5027,0.0055,0.0552,0.0107,0.0086
Ekko,Talon,245,91,2.24,2.34,0.4248,0.5752,0.425,0.465,18647,20882,0 days 00:18:11,0 days 00:17:31,0.4919,0.5081,0.513,0.5156,0.0287,0.0862,0.0129,0.183
Nunu & Willump,Nocturne,20,56,2.38,2.2,0.4368,0.5632,0.532,0.449,14781,16509,0 days 00:15:58,0 days 00:18:47,0.4359,0.5641,0.4601,0.5215,0.0062,0.015,0.0112,0.0231
Gwen,Syndra,887,134,1.97,2.29,0.3534,0.6466,0.383,0.407,16374,18439,0 days 00:17:49,0 days 00:19:13,0.475,0.525,0.4874,0.4653,0.0118,0.0152,0.2419,0.0024
Anivia,Azir,34,268,2.49,2.29,0.5691,0.4309,0.428,0.427,16820,20449,0 days 00:18:45,0 days 00:17:58,0.5,0.5,0.5166,0.4874,0.0338,0.0092,0.0456,0.0006
Kled,Ekko,240,245,2.4,2.32,0.6667,0.3333,0.453,0.439,16332,18859,0 days 00:16:57,0 days 00:16:50,0.5108,0.4892,0.5388,0.513,0.009,0.0287,0.0122,0.0129
Yone,Gwen,777,887,2.15,1.88,0.4777,0.5223,0.424,0.388,20325,17162,0 days 00:16:59,0 days 00:17:09,0.5529,0.4471,0.4847,0.4874,0.0629,0.0118,0.0515,0.2419
Talon,Vladimir,91,8,2.25,2.15,0.5199,0.4801,0.446,0.401,20439,20911,0 days 00:18:07,0 days 00:18:08,0.5,0.5,0.5156,0.4893,0.0862,0.0362,0.183,0.0247
Kled,Syndra,240,134,2.44,2.11,0.5811,0.4189,0.477,0.396,15672,17678,0 days 00:17:52,0 days 00:17:07,0.4783,0.5217,0.5388,0.4653,0.009,0.0152,0.0122,0.0024
Rumble,Lucian,68,236,2.42,1.92,0.4667,0.5333,0.45,0.425,17925,18332,0 days 00:16:36,0 days 00:17:55,0.5286,0.4714,0.5117,0.4617,0.0228,0.0463,0.2814,0.0429
Kassadin,Gwen,38,887,2.44,1.8,0.4684,0.5316,0.405,0.357,17614,17326,0 days 00:17:16,0 days 00:17:37,0.4968,0.5032,0.5068,0.4874,0.0247,0.0118,0.0122,0.2419
Zed,Cho'Gath,238,31,2.12,2.3,0.4219,0.5781,0.444,0.409,20779,16699,0 days 00:17:55,0 days 00:17:57,0.4826,0.5174,0.5001,0.5178,0.126,0.0058,0.4129,0.001
Pantheon,Orianna,80,61,2.28,2.6,0.5657,0.4343,0.459,0.476,15995,16902,0 days 00:17:36,0 days 00:18:25,0.4905,0.5095,0.517,0.4652,0.0428,0.0305,0.1064,0.003
Nunu & Willump,Irelia,20,39,2.36,1.97,0.322,0.678,0.547,0.451,17503,20578,0 days 00:15:47,0 days 00:18:57,0.5,0.5,0.4601,0.454,0.0062,0.0348,0.0112,0.1462
Katarina,LeBlanc,55,7,2.02,2.82,0.4112,0.5888,0.46,0.455,19307,17162,0 days 00:18:08,0 days 00:18:15,0.5276,0.4724,0.5115,0.4971,0.096,0.0821,0.1899,0.1215
Renekton,Nocturne,58,56,2.25,2.15,0.5464,0.4536,0.431,0.469,15614,16781,0 days 00:17:30,0 days 00:16:18,0.5459,0.4541,0.4974,0.5215,0.0196,0.015,0.1333,0.0231
Cassiopeia,Talon,69,91,1.89,2.4,0.3945,0.6055,0.408,0.47,18992,19772,0 days 00:17:51,0 days 00:18:29,0.4648,0.5352,0.5078,0.5156,0.0134,0.0862,0.0039,0.183
Lux,Sion,99,14,2.75,2.42,0.5428,0.4572,0.456,0.421,19710,13878,0 days 00:17:17,0 days 00:18:51,0.451,0.549,0.4811,0.5283,0.0125,0.0054,0.0037,0.0051
Cassiopeia,Aurelion Sol,69,136,2.37,2.29,0.65,0.35,0.446,0.485,21906,16603,0 days 00:19:14,0 days 00:18:52,0.5857,0.4143,0.5078,0.5528,0.0134,0.0067,0.0039,0.0006
Sion,Jayce,14,126,2.51,2.17,0.4808,0.5192,0.396,0.437,13800,21530,0 days 00:16:21,0 days 00:17:52,0.5,0.5,0.5283,0.5113,0.0054,0.0174,0.0051,0.0497
Twisted Fate,Akali,4,84,2.4,2.41,0.3713,0.6287,0.464,0.447,16226,18237,0 days 00:18:53,0 days 00:17:39,0.5302,0.4698,0.4916,0.4776,0.0676,0.0869,0.0139,0.2186
Irelia,Viego,39,234,1.82,2.02,0.6288,0.3712,0.432,0.439,18915,18662,0 days 00:17:38,0 days 00:16:48,0.47,0.53,0.454,0.5035,0.0348,0.053,0.1462,0.1378
Talon,LeBlanc,91,7,1.86,2.73,0.4498,0.5502,0.428,0.446,18793,17447,0 days 00:18:52,0 days 00:18:07,0.515,0.485,0.5156,0.4971,0.0862,0.0821,0.183,0.1215
Orianna,Kled,61,240,2.34,2.72,0.3172,0.6828,0.44,0.459,16843,14350,0 days 00:16:56,0 days 00:17:29,0.4054,0.5946,0.4652,0.5388,0.0305,0.009,0.003,0.0122
Galio,Xerath,3,101,2.81,3.41,0.4009,0.5991,0.469,0.507,13571,22306,0 days 00:18:33,0 days 00:19:03,0.4894,0.5106,0.5129,0.5026,0.0479,0.0391,0.0386,0.0496
Nocturne,Kassadin,56,38,2.3,2.48,0.6543,0.3457,0.458,0.441,17577,17959,0 days 00:18:22,0 days 00:15:57,0.5,0.5,0.5215,0.5068,0.015,0.0247,0.0231,0.0122
Aurelion Sol,Lucian,136,236,2.58,1.97,0.2918,0.7082,0.454,0.436,15598,18903,0 days 00:15:45,0 days 00:18:47,0.5094,0.4906,0.5528,0.4617,0.0067,0.0463,0.0006,0.0429
Azir,Irelia,268,39,2.21,1.79,0.4082,0.5918,0.432,0.402,19417,17254,0 days 00:17:19,0 days 00:18:52,0.4945,0.5055,0.4874,0.454,0.0092,0.0348,0.0006,0.1462
Orianna,Neeko,61,518,2.41,2.39,0.4146,0.5854,0.449,0.414,17419,16100,0 days 00:17:45,0 days 00:18:35,0.4613,0.5387,0.4652,0.5324,0.0305,0.0084,0.003,0.0021
Zoe,Tristana,142,18,2.29,2.3,0.431,0.569,0.417,0.402,14088,14360,0 days 00:14:53,0 days 00:16:40,0.442,0.558,0.5021,0.5027,0.042,0.0094,0.0294,0.0498
Annie,Lucian,1,236,2.8,1.67,0.5391,0.4609,0.451,0.404,18232,16501,0 days 00:16:07,0 days 00:18:47,0.6138,0.3862,0.5412,0.4617,0.0109,0.0463,0.0012,0.0429
Jayce,Garen,126,86,2.08,2.74,0.4651,0.5349,0.454,0.418,21625,16768,0 days 00:17:13,0 days 00:16:59,0.4035,0.5965,0.5113,0.5101,0.0174,0.0099,0.0497,0.0168
Gwen,Fizz,887,105,1.75,2.65,0.4346,0.5654,0.373,0.454,16842,17151,0 days 00:18:01,0 days 00:17:07,0.5078,0.4922,0.4874,0.4952,0.0118,0.0313,0.2419,0.0728
Rumble,Xerath,68,101,2.4,2.98,0.5614,0.4386,0.454,0.479,18537,22933,0 days 00:18:25,0 days 00:18:11,0.4734,0.5266,0.5117,0.5026,0.0228,0.0391,0.2814,0.0496
Annie,Kassadin,1,38,2.18,2.55,0.384,0.616,0.416,0.462,17059,17578,0 days 00:17:44,0 days 00:18:07,0.4979,0.5021,0.5412,0.5068,0.0109,0.0247,0.0012,0.0122
Qiyana,Malphite,246,54,1.87,2.71,0.4317,0.5683,0.452,0.441,16770,16440,0 days 00:17:37,0 days 00:18:44,0.4273,0.5727,0.5096,0.5346,0.0724,0.0129,0.1252,0.1194
Galio,Syndra,3,134,3.07,2.22,0.4268,0.5732,0.475,0.421,13612,16832,0 days 00:17:57,0 days 00:18:21,0.5382,0.4618,0.5129,0.4653,0.0479,0.0152,0.0386,0.0024
Viego,Yasuo,234,157,2.31,1.71,0.6054,0.3946,0.451,0.405,18072,16425,0 days 00:16:55,0 days 00:16:48,0.5377,0.4623,0.5035,0.4945,0.053,0.0824,0.1378,0.1139
Zed,Azir,238,268,2.39,1.84,0.6354,0.3646,0.431,0.382,19174,16918,0 days 00:18:50,0 days 00:18:00,0.5474,0.4526,0.5001,0.4874,0.126,0.0092,0.4129,0.0006
Pantheon,Neeko,80,518,2.09,2.5,0.4174,0.5826,0.449,0.437,16751,17315,0 days 00:16:43,0 days 00:18:46,0.4542,0.5458,0.517,0.5324,0.0428,0.0084,0.1064,0.0021
Jayce,Zoe,126,142,2.12,2.66,0.4533,0.5467,0.433,0.46,19514,17543,0 days 00:17:17,0 days 00:17:08,0.5551,0.4449,0.5113,0.5021,0.0174,0.042,0.0497,0.0294
Camille,Ryze,164,13,2.55,1.42,0.6818,0.3182,0.413,0.349,14357,14586,0 days 00:16:41,0 days 00:17:05,0.7288,0.2712,0.5008,0.4512,0.0055,0.0154,0.0107,0.0025
Orianna,Lissandra,61,127,2.68,2.4,0.5556,0.4444,0.472,0.432,17381,15728,0 days 00:17:49,0 days 00:17:49,0.5031,0.4969,0.4652,0.5103,0.0305,0.0158,0.003,0.0024
Qiyana,Lux,246,99,1.98,2.56,0.5705,0.4295,0.442,0.462,17692,17922,0 days 00:17:44,0 days 00:18:59,0.4729,0.5271,0.5096,0.4811,0.0724,0.0125,0.1252,0.0037
Viktor,Azir,112,268,2.55,2.1,0.5088,0.4912,0.419,0.394,20530,16167,0 days 00:18:37,0 days 00:17:52,0.5705,0.4295,0.5027,0.4874,0.0552,0.0092,0.0086,0.0006
Anivia,Mordekaiser,34,82,2.5,1.8,0.4606,0.5394,0.431,0.367,18197,16982,0 days 00:17:52,0 days 00:17:12,0.5122,0.4878,0.5166,0.5106,0.0338,0.0051,0.0456,0.0158
Lucian,Yasuo,236,157,1.93,1.89,0.509,0.491,0.412,0.395,16001,15024,0 days 00:16:41,0 days 00:16:38,0.454,0.546,0.4617,0.4945,0.0463,0.0824,0.0429,0.1139
Akali,Zed,84,238,2.05,2.27,0.4081,0.5919,0.411,0.45,18401,22233,0 days 00:17:45,0 days 00:19:23,0.4825,0.5175,0.4776,0.5001,0.0869,0.126,0.2186,0.4129
Galio,Riven,3,92,2.57,2.39,0.3062,0.6938,0.449,0.418,12958,14978,0 days 00:17:25,0 days 00:17:39,0.4689,0.5311,0.5129,0.5219,0.0479,0.0064,0.0386,0.0043
Zed,Jayce,238,126,2.31,1.89,0.5797,0.4203,0.446,0.425,20251,20507,0 days 00:17:23,0 days 00:17:46,0.489,0.511,0.5001,0.5113,0.126,0.0174,0.4129,0.0497
Jayce,Mordekaiser,126,82,2.26,1.75,0.3954,0.6046,0.448,0.36,21973,16410,0 days 00:17:53,0 days 00:17:14,0.5882,0.4118,0.5113,0.5106,0.0174,0.0051,0.0497,0.0158
Renekton,Gwen,58,887,2.13,1.98,0.5798,0.4202,0.417,0.416,17218,20235,0 days 00:18:00,0 days 00:16:29,0.4713,0.5287,0.4974,0.4874,0.0196,0.0118,0.1333,0.2419
Diana,Zac,131,154,1.78,3.38,0.3287,0.6713,0.437,0.479,19052,15674,0 days 00:17:26,0 days 00:17:20,0.4426,0.5574,0.4857,0.0,0.0194,0.0,0.0887,0.0074
Ekko,Kassadin,245,38,2.1,2.57,0.425,0.575,0.414,0.451,17296,20590,0 days 00:18:14,0 days 00:17:12,0.4765,0.5235,0.513,0.5068,0.0287,0.0247,0.0129,0.0122
Sylas,Garen,517,86,2.04,2.38,0.4433,0.5567,0.453,0.432,18780,19345,0 days 00:16:36,0 days 00:18:01,0.464,0.536,0.4944,0.5101,0.1351,0.0099,0.242,0.0168
Veigar,Xerath,45,101,1.98,3.36,0.4306,0.5694,0.41,0.479,16355,24867,0 days 00:17:41,0 days 00:19:12,0.4238,0.5762,0.4841,0.5026,0.006,0.0391,0.0007,0.0496
Pyke,Cassiopeia,555,69,2.72,1.8,0.547,0.453,0.486,0.437,13970,19949,0 days 00:15:41,0 days 00:18:16,0.5429,0.4571,0.5346,0.5078,0.0052,0.0134,0.04,0.0039
Rumble,Kassadin,68,38,2.12,2.58,0.41,0.59,0.45,0.474,18679,18936,0 days 00:18:22,0 days 00:17:27,0.4867,0.5133,0.5117,0.5068,0.0228,0.0247,0.2814,0.0122
LeBlanc,Galio,7,3,3.07,2.52,0.6733,0.3267,0.46,0.457,15694,14209,0 days 00:18:17,0 days 00:18:39,0.4743,0.5257,0.4971,0.5129,0.0821,0.0479,0.1215,0.0386
Zoe,Galio,142,3,2.5,2.89,0.6216,0.3784,0.451,0.465,17204,13230,0 days 00:18:35,0 days 00:17:45,0.4456,0.5544,0.5021,0.5129,0.042,0.0479,0.0294,0.0386
Lucian,Cho'Gath,236,31,1.88,2.34,0.4548,0.5452,0.43,0.405,20123,15996,0 days 00:17:50,0 days 00:16:08,0.4664,0.5336,0.4617,0.5178,0.0463,0.0058,0.0429,0.001
Lux,Ahri,99,103,2.66,2.42,0.5152,0.4848,0.459,0.423,19558,15821,0 days 00:18:30,0 days 00:18:10,0.4984,0.5016,0.4811,0.5163,0.0125,0.0383,0.0037,0.004
Pyke,Yasuo,555,157,2.94,1.66,0.4813,0.5187,0.516,0.406,14043,17689,0 days 00:15:04,0 days 00:19:22,0.4896,0.5104,0.5346,0.4945,0.0052,0.0824,0.04,0.1139
Anivia,Cassiopeia,34,69,2.67,1.92,0.5996,0.4004,0.458,0.425,18084,19585,0 days 00:18:25,0 days 00:17:05,0.5206,0.4794,0.5166,0.5078,0.0338,0.0134,0.0456,0.0039
Ryze,Lucian,13,236,1.91,2.26,0.3063,0.6937,0.375,0.437,15431,19490,0 days 00:16:47,0 days 00:18:07,0.4938,0.5062,0.4512,0.4617,0.0154,0.0463,0.0025,0.0429
Xerath,Zoe,101,142,3.09,2.26,0.4558,0.5442,0.469,0.42,22554,17741,0 days 00:18:35,0 days 00:18:26,0.5494,0.4506,0.5026,0.5021,0.0391,0.042,0.0496,0.0294
Jayce,Sett,126,875,2.17,2.08,0.4417,0.5583,0.472,0.418,23604,17090,0 days 00:17:13,0 days 00:17:28,0.5118,0.4882,0.5113,0.5113,0.0174,0.0199,0.0497,0.1052
Twisted Fate,Camille,4,164,2.11,2.07,0.2781,0.7219,0.446,0.407,13167,14627,0 days 00:17:12,0 days 00:16:55,0.4635,0.5365,0.4916,0.5008,0.0676,0.0055,0.0139,0.0107
Zoe,Cassiopeia,142,69,2.81,1.87,0.5703,0.4297,0.449,0.399,18922,17566,0 days 00:18:29,0 days 00:18:02,0.4958,0.5042,0.5021,0.5078,0.042,0.0134,0.0294,0.0039
Akali,Corki,84,42,2.53,2.36,0.6734,0.3266,0.436,0.468,18991,25257,0 days 00:17:51,0 days 00:19:02,0.4591,0.5409,0.4776,0.5069,0.0869,0.0093,0.2186,0.0003
Tristana,Rumble,18,68,2.32,2.18,0.5596,0.4404,0.435,0.41,14214,14956,0 days 00:16:27,0 days 00:15:23,0.4907,0.5093,0.5027,0.5117,0.0094,0.0228,0.0498,0.2814
Zoe,Cho'Gath,142,31,2.34,2.31,0.4924,0.5076,0.438,0.418,20132,16313,0 days 00:18:29,0 days 00:18:29,0.4795,0.5205,0.5021,0.5178,0.042,0.0058,0.0294,0.001
Malphite,Pantheon,54,80,2.57,2.14,0.5293,0.4707,0.449,0.467,16156,17595,0 days 00:18:14,0 days 00:18:02,0.5183,0.4817,0.5346,0.517,0.0129,0.0428,0.1194,0.1064
Sylas,Katarina,517,55,2.15,2.22,0.5602,0.4398,0.473,0.5,19198,22068,0 days 00:18:19,0 days 00:17:50,0.4856,0.5144,0.4944,0.5115,0.1351,0.096,0.242,0.1899
Lux,Mordekaiser,99,82,2.75,1.94,0.4444,0.5556,0.468,0.375,18328,16264,0 days 00:18:16,0 days 00:17:44,0.5702,0.4298,0.4811,0.5106,0.0125,0.0051,0.0037,0.0158
Nocturne,Corki,56,42,2.3,2.39,0.5789,0.4211,0.433,0.468,14909,23157,0 days 00:17:06,0 days 00:18:07,0.4437,0.5563,0.5215,0.5069,0.015,0.0093,0.0231,0.0003
Vladimir,Mordekaiser,8,82,2.03,2.15,0.4235,0.5765,0.397,0.367,20010,19369,0 days 00:17:46,0 days 00:18:13,0.4173,0.5827,0.4893,0.5106,0.0362,0.0051,0.0247,0.0158
Nocturne,Azir,56,268,2.47,2.11,0.518,0.482,0.454,0.454,14026,18022,0 days 00:17:35,0 days 00:17:25,0.573,0.427,0.5215,0.4874,0.015,0.0092,0.0231,0.0006
Viktor,Malphite,112,54,2.13,2.73,0.4716,0.5284,0.423,0.416,20699,14590,0 days 00:18:17,0 days 00:17:52,0.4908,0.5092,0.5027,0.5346,0.0552,0.0129,0.0086,0.1194
Syndra,Jayce,134,126,2.4,2.01,0.5539,0.4461,0.417,0.413,18532,19199,0 days 00:17:46,0 days 00:17:58,0.442,0.558,0.4653,0.5113,0.0152,0.0174,0.0024,0.0497
Cassiopeia,Qiyana,69,246,1.73,2.34,0.4137,0.5863,0.398,0.461,17170,18444,0 days 00:17:57,0 days 00:17:50,0.4748,0.5252,0.5078,0.5096,0.0134,0.0724,0.0039,0.1252
Akali,Azir,84,268,2.35,2.13,0.5585,0.4415,0.41,0.405,17332,19881,0 days 00:17:54,0 days 00:19:15,0.4808,0.5192,0.4776,0.4874,0.0869,0.0092,0.2186,0.0006
Sylas,Akali,517,84,2.12,2.21,0.5069,0.4931,0.467,0.452,20763,22149,0 days 00:18:52,0 days 00:18:14,0.5086,0.4914,0.4944,0.4776,0.1351,0.0869,0.242,0.2186
Nunu & Willump,Ahri,20,103,2.17,2.85,0.3569,0.6431,0.488,0.442,14052,18822,0 days 00:16:08,0 days 00:18:29,0.4251,0.5749,0.4601,0.5163,0.0062,0.0383,0.0112,0.004
Garen,Syndra,86,134,2.34,1.96,0.4792,0.5208,0.369,0.372,13620,16524,0 days 00:18:28,0 days 00:16:14,0.5289,0.4711,0.5101,0.4653,0.0099,0.0152,0.0168,0.0024
Wukong,Zoe,62,142,2.1,2.35,0.4531,0.5469,0.392,0.451,13765,16749,0 days 00:17:08,0 days 00:18:14,0.5086,0.4914,0.5194,0.5021,0.0054,0.042,0.0095,0.0294
Lux,Zoe,99,142,2.77,2.33,0.4526,0.5474,0.455,0.425,18523,17951,0 days 00:18:19,0 days 00:18:41,0.5125,0.4875,0.4811,0.5021,0.0125,0.042,0.0037,0.0294
Rumble,Syndra,68,134,2.43,2.14,0.5106,0.4894,0.465,0.411,19226,19218,0 days 00:18:15,0 days 00:18:24,0.5176,0.4824,0.5117,0.4653,0.0228,0.0152,0.2814,0.0024
Yone,Syndra,777,134,1.95,2.13,0.4943,0.5057,0.397,0.416,17379,18811,0 days 00:17:48,0 days 00:17:44,0.5355,0.4645,0.4847,0.4653,0.0629,0.0152,0.0515,0.0024
Yasuo,Katarina,157,55,1.91,2.34,0.5377,0.4623,0.427,0.484,17416,17944,0 days 00:18:00,0 days 00:16:02,0.5145,0.4855,0.4945,0.5115,0.0824,0.096,0.1139,0.1899
Rumble,Yone,68,777,2.36,1.97,0.5443,0.4557,0.46,0.41,19522,18348,0 days 00:17:35,0 days 00:17:13,0.5191,0.4809,0.5117,0.4847,0.0228,0.0629,0.2814,0.0515
Rumble,Galio,68,3,2.35,2.82,0.5777,0.4223,0.486,0.477,17720,14140,0 days 00:18:37,0 days 00:17:32,0.4923,0.5077,0.5117,0.5129,0.0228,0.0479,0.2814,0.0386
Sylas,Yone,517,777,2.26,1.86,0.5567,0.4433,0.465,0.423,19058,20996,0 days 00:17:32,0 days 00:17:54,0.5041,0.4959,0.4944,0.4847,0.1351,0.0629,0.242,0.0515
Fizz,Kled,105,240,2.17,2.78,0.3178,0.6822,0.423,0.484,16025,17662,0 days 00:15:55,0 days 00:18:37,0.4375,0.5625,0.4952,0.5388,0.0313,0.009,0.0728,0.0122
Neeko,Jayce,518,126,2.43,2.01,0.5968,0.4032,0.425,0.441,16871,20364,0 days 00:17:36,0 days 00:16:27,0.5385,0.4615,0.5324,0.5113,0.0084,0.0174,0.0021,0.0497
Twisted Fate,Katarina,4,55,2.24,2.48,0.3665,0.6335,0.457,0.5,14357,19497,0 days 00:17:36,0 days 00:17:22,0.4749,0.5251,0.4916,0.5115,0.0676,0.096,0.0139,0.1899
Katarina,Ekko,55,245,2.39,2.29,0.5203,0.4797,0.487,0.447,20281,18473,0 days 00:16:49,0 days 00:18:07,0.5152,0.4848,0.5115,0.513,0.096,0.0287,0.1899,0.0129
Garen,Rumble,86,68,2.18,2.61,0.4,0.6,0.375,0.46,13872,18918,0 days 00:17:05,0 days 00:17:41,0.5096,0.4904,0.5101,0.5117,0.0099,0.0228,0.0168,0.2814
Lux,Renekton,99,58,2.79,1.83,0.5,0.5,0.49,0.386,20593,13644,0 days 00:17:44,0 days 00:17:54,0.5483,0.4517,0.4811,0.4974,0.0125,0.0196,0.0037,0.1333
Pyke,Qiyana,555,246,2.54,1.88,0.4743,0.5257,0.489,0.474,14690,20295,0 days 00:17:20,0 days 00:18:42,0.557,0.443,0.5346,0.5096,0.0052,0.0724,0.04,0.1252
Vladimir,Fizz,8,105,2.05,2.35,0.4685,0.5315,0.413,0.428,21338,17605,0 days 00:18:18,0 days 00:17:35,0.4996,0.5004,0.4893,0.4952,0.0362,0.0313,0.0247,0.0728
Sion,Ahri,14,103,2.32,2.97,0.3637,0.6363,0.424,0.447,14631,18899,0 days 00:17:45,0 days 00:18:15,0.4681,0.5319,0.5283,0.5163,0.0054,0.0383,0.0051,0.004
Viego,Mordekaiser,234,82,1.89,2.0,0.3863,0.6137,0.435,0.365,17641,17637,0 days 00:17:03,0 days 00:17:18,0.487,0.513,0.5035,0.5106,0.053,0.0051,0.1378,0.0158
Diana,Ekko,131,245,2.07,2.52,0.5449,0.4551,0.446,0.448,20087,18583,0 days 00:17:38,0 days 00:16:49,0.4667,0.5333,0.4857,0.513,0.0194,0.0287,0.0887,0.0129
Katarina,Twisted Fate,55,4,2.49,2.24,0.6346,0.3654,0.501,0.457,19532,14357,0 days 00:17:22,0 days 00:17:36,0.5269,0.4731,0.5115,0.4916,0.096,0.0676,0.1899,0.0139
LeBlanc,Syndra,7,134,2.89,1.81,0.5477,0.4523,0.453,0.398,16959,18474,0 days 00:17:39,0 days 00:18:53,0.5425,0.4575,0.4971,0.4653,0.0821,0.0152,0.1215,0.0024
